rodada,data,dia da semana,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,perdedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,edição
40,2005-11-20,Domingo,16:00,Atletico-MG,Coritiba,,,,,Atletico-MG,Coritiba, Mineirão,1,0,MG,PR,2005
40,2005-11-20,Domingo,18:10,Fortaleza,Fluminense,,,,,Fortaleza,Fluminense, Castelão,5,1,CE,RJ,2005
40,2005-11-20,Domingo,18:10,Ponte Preta,Palmeiras,,,,,Palmeiras,Ponte Preta, Moisés Lucarelli,2,6,SP,SP,2005
40,2005-11-20,Domingo,18:10,Botafogo-RJ,Cruzeiro,,,,,Botafogo-RJ,Cruzeiro,  Luso Brasileiro,2,1,RJ,MG,2005
41,2005-11-27,Domingo,16:00,Atletico-MG,Vasco,,,,,Empate,Empate, Mineirão,0,0,MG,RJ,2005
41,2005-11-27,Domingo,16:00,Brasiliense,Figueirense,,,,,Figueirense,Brasiliense,  Boca do Jacaré,0,2,DF,SC,2005
41,2005-11-27,Domingo,16:00,Athletico-PR,Paysandu,,,,,Athletico-PR,Paysandu, Arena da Baixada,3,2,PR,PA,2005
41,2005-11-27,Domingo,16:00,Sao Caetano,Coritiba,,,,,Empate,Empate, Anacleto Campanella,1,1,SP,PR,2005
41,2005-11-27,Domingo,16:00,Internacional,Palmeiras,,,,,Internacional,Palmeiras, Beira Rio,2,1,RS,SP,2005
41,2005-11-27,Domingo,16:00,Parana,Cruzeiro,,,,,Parana,Cruzeiro, Pinheirão,2,0,PR,MG,2005
41,2005-11-27,Domingo,16:00,Fluminense,Juventude,,,,,Juventude,Fluminense,  Raulino de Oliveira,1,2,RJ,RS,2005
41,2005-11-27,Domingo,16:00,Corinthians,Ponte Preta,,,,,Corinthians,Ponte Preta, Pacaembu,3,1,SP,SP,2005
41,2005-11-27,Domingo,16:00,Fortaleza,Sao Paulo,,,,,Fortaleza,Sao Paulo, Castelão,1,0,CE,SP,2005
41,2005-11-27,Domingo,16:00,Flamengo,Goias,,,,,Empate,Empate,  Luso Brasileiro,0,0,RJ,GO,2005
41,2005-11-27,Domingo,16:00,Santos,Botafogo-RJ,,,,,Santos,Botafogo-RJ, Vila Belmiro,2,1,SP,RJ,2005
42,2005-12-04,Domingo,16:00,Sao Paulo,Athletico-PR,,,,,Sao Paulo,Athletico-PR, Morumbi,3,1,SP,PR,2005
42,2005-12-04,Domingo,16:00,Paysandu,Flamengo,,,,,Flamengo,Paysandu, Mangueirão,1,4,PA,RJ,2005
42,2005-12-04,Domingo,16:00,Figueirense,Santos,,,,,Figueirense,Santos, Orlando Scarpelli,3,1,SC,SP,2005
42,2005-12-04,Domingo,16:00,Ponte Preta,Brasiliense,,,,,Ponte Preta,Brasiliense, Moisés Lucarelli,3,1,SP,DF,2005
42,2005-12-04,Domingo,16:00,Vasco,Parana,,,,,Vasco,Parana, São Januário,3,1,RJ,PR,2005
42,2005-12-04,Domingo,16:00,Coritiba,Internacional,,,,,Coritiba,Internacional, Couto Pereira,1,0,PR,RS,2005
42,2005-12-04,Domingo,16:00,Palmeiras,Fluminense,,,,,Palmeiras,Fluminense,  Parque Antártica,3,2,SP,RJ,2005
42,2005-12-04,Domingo,16:00,Juventude,Atletico-MG,,,,,Atletico-MG,Juventude, Alfredo Jaconi,1,3,RS,MG,2005
42,2005-12-04,Domingo,16:00,Cruzeiro,Sao Caetano,,,,,Sao Caetano,Cruzeiro, Mineirão,1,3,MG,SP,2005
42,2005-12-04,Domingo,16:00,Botafogo-RJ,Fortaleza,,,,,Botafogo-RJ,Fortaleza,  Luso Brasileiro,2,0,RJ,CE,2005
42,2005-12-04,Domingo,16:00,Goias,Corinthians,,,,,Goias,Corinthians, Serra Dourada,3,2,GO,SP,2005
1,2006-04-15,Sábado,18:10,Juventude,Parana,,,,,Juventude,Parana, Alfredo Jaconi,1,0,RS,PR,2006
1,2006-04-15,Sábado,18:10,Vasco,Internacional,,,,,Empate,Empate, São Januário,1,1,RJ,RS,2006
1,2006-04-16,Domingo,16:00,Sao Paulo,Flamengo,,,,,Sao Paulo,Flamengo, Morumbi,1,0,SP,RJ,2006
1,2006-04-16,Domingo,16:00,Gremio,Corinthians,,,,,Gremio,Corinthians, Olímpico,2,0,RS,SP,2006
1,2006-04-16,Domingo,16:00,Botafogo-RJ,Fortaleza,,,,,Botafogo-RJ,Fortaleza, Maracanã,1,0,RJ,CE,2006
1,2006-04-16,Domingo,16:00,Sao Caetano,Cruzeiro,,,,,Sao Caetano,Cruzeiro, Anacleto Campanella,2,1,SP,MG,2006
1,2006-04-16,Domingo,18:10,Palmeiras,Ponte Preta,,,,,Ponte Preta,Palmeiras,  Parque Antártica,2,3,SP,SP,2006
1,2006-04-16,Domingo,18:10,Santa Cruz,Figueirense,,,,,Empate,Empate,  Arruda,0,0,PE,SC,2006
1,2006-04-16,Domingo,18:10,Athletico-PR,Fluminense,,,,,Fluminense,Athletico-PR,  Kyocera Arena,1,2,PR,RJ,2006
1,2006-04-16,Domingo,18:10,Goias,Santos,,,,,Empate,Empate, Serra Dourada,0,0,GO,SP,2006
2,2006-04-22,Sábado,16:00,Corinthians,Sao Caetano,,,,,Corinthians,Sao Caetano, Pacaembu,3,0,SP,SP,2006
2,2006-04-22,Sábado,18:10,Fluminense,Goias,,,,,Fluminense,Goias, Maracanã,1,0,RJ,GO,2006
2,2006-04-22,Sábado,18:10,Figueirense,Palmeiras,,,,,Figueirense,Palmeiras, Orlando Scarpelli,6,1,SC,SP,2006
2,2006-04-23,Domingo,16:00,Internacional,Santa Cruz,,,,,Internacional,Santa Cruz, Beira Rio,1,0,RS,PE,2006
2,2006-04-23,Domingo,16:00,Santos,Athletico-PR,,,,,Santos,Athletico-PR,  Papa J.Paulo II (*PF),2,0,SP,PR,2006
2,2006-04-23,Domingo,16:00,Ponte Preta,Vasco,,,,,Vasco,Ponte Preta, Moisés Lucarelli,1,2,SP,RJ,2006
2,2006-04-23,Domingo,16:00,Flamengo,Juventude,,,,,Flamengo,Juventude, Maracanã,3,1,RJ,RS,2006
2,2006-04-23,Domingo,18:10,Cruzeiro,Gremio,,,,,Cruzeiro,Gremio, Mineirão,3,1,MG,RS,2006
2,2006-04-23,Domingo,18:10,Parana,Botafogo-RJ,,,,,Empate,Empate, Pinheirão,0,0,PR,RJ,2006
2,2006-04-23,Domingo,18:10,Fortaleza,Sao Paulo,,,,,Fortaleza,Sao Paulo, Castelão,1,0,CE,SP,2006
3,2006-04-29,Sábado,16:00,Fortaleza,Sao Caetano,,,,,Fortaleza,Sao Caetano, Castelão,2,1,CE,SP,2006
3,2006-04-29,Sábado,18:10,Botafogo-RJ,Athletico-PR,,,,,Athletico-PR,Botafogo-RJ, Maracanã,0,4,RJ,PR,2006
3,2006-04-29,Sábado,18:10,Sao Paulo,Santa Cruz,,,,,Sao Paulo,Santa Cruz, Morumbi,4,0,SP,PE,2006
3,2006-04-30,Domingo,16:00,Ponte Preta,Corinthians,,,,,Ponte Preta,Corinthians, Moisés Lucarelli,3,2,SP,SP,2006
3,2006-04-30,Domingo,16:00,Internacional,Flamengo,,,,,Internacional,Flamengo, Beira Rio,1,0,RS,RJ,2006
3,2006-04-30,Domingo,16:00,Parana,Gremio,,,,,Parana,Gremio, Pinheirão,5,2,PR,RS,2006
3,2006-04-30,Domingo,16:00,Palmeiras,Santos,,,,,Santos,Palmeiras,  Parque Antártica,1,2,SP,SP,2006
3,2006-04-30,Domingo,18:10,Vasco,Fluminense,,,,,Empate,Empate, São Januário,1,1,RJ,RJ,2006
3,2006-04-30,Domingo,18:10,Juventude,Goias,,,,,Empate,Empate, Alfredo Jaconi,1,1,RS,GO,2006
3,2006-04-30,Domingo,18:10,Figueirense,Cruzeiro,,,,,Cruzeiro,Figueirense, Orlando Scarpelli,0,2,SC,MG,2006
4,2006-05-06,Sábado,16:00,Santa Cruz,Ponte Preta,,,,,Empate,Empate,  Arruda,1,1,PE,SP,2006
4,2006-05-06,Sábado,18:10,Fluminense,Parana,,,,,Fluminense,Parana, Maracanã,2,1,RJ,PR,2006
4,2006-05-06,Sábado,18:10,Santos,Fortaleza,,,,,Santos,Fortaleza,  Bruno J.Daniel (*PF),2,0,SP,CE,2006
4,2006-05-07,Domingo,16:00,Gremio,Vasco,,,,,Vasco,Gremio, Olímpico,1,2,RS,RJ,2006
4,2006-05-07,Domingo,16:00,Sao Caetano,Palmeiras,,,,,Sao Caetano,Palmeiras, Anacleto Campanella,2,0,SP,SP,2006
4,2006-05-07,Domingo,16:00,Athletico-PR,Internacional,,,,,Internacional,Athletico-PR,  Kyocera Arena,1,2,PR,RS,2006
4,2006-05-07,Domingo,16:00,Corinthians,Sao Paulo,,,,,Sao Paulo,Corinthians,Teixeirão,1,3,SP,SP,2006
4,2006-05-07,Domingo,18:10,Flamengo,Botafogo-RJ,,,,,Flamengo,Botafogo-RJ, Maracanã,1,0,RJ,RJ,2006
4,2006-05-07,Domingo,18:10,Goias,Figueirense,,,,,Goias,Figueirense, Serra Dourada,2,1,GO,SC,2006
4,2006-05-07,Domingo,18:10,Cruzeiro,Juventude,,,,,Cruzeiro,Juventude, Mineirão,2,0,MG,RS,2006
5,2006-05-13,Sábado,18:10,Sao Caetano,Juventude,,,,,Juventude,Sao Caetano, Anacleto Campanella,0,2,SP,RS,2006
5,2006-05-13,Sábado,18:10,Botafogo-RJ,Gremio,,,,,Empate,Empate, Maracanã,2,2,RJ,RS,2006
5,2006-05-13,Sábado,18:10,Santos,Ponte Preta,,,,,Santos,Ponte Preta, Vila Belmiro,3,1,SP,SP,2006
5,2006-05-14,Domingo,16:00,Santa Cruz,Athletico-PR,,,,,Athletico-PR,Santa Cruz,  Arruda,1,2,PE,PR,2006
5,2006-05-14,Domingo,16:00,Internacional,Sao Paulo,,,,,Internacional,Sao Paulo, Beira Rio,3,1,RS,SP,2006
5,2006-05-14,Domingo,16:00,Figueirense,Fluminense,,,,,Figueirense,Fluminense, Orlando Scarpelli,1,0,SC,RJ,2006
5,2006-05-14,Domingo,16:00,Palmeiras,Cruzeiro,,,,,Empate,Empate,  Parque Antártica,1,1,SP,MG,2006
5,2006-05-14,Domingo,18:10,Flamengo,Fortaleza,,,,,Empate,Empate, Maracanã,0,0,RJ,CE,2006
5,2006-05-14,Domingo,18:10,Parana,Corinthians,,,,,Corinthians,Parana,  Willie Davids,1,2,PR,SP,2006
5,2006-05-14,Domingo,18:10,Goias,Vasco,,,,,Goias,Vasco, Serra Dourada,2,0,GO,RJ,2006
6,2006-05-20,Sábado,16:00,Athletico-PR,Goias,,,,,Goias,Athletico-PR,  Kyocera Arena,2,3,PR,GO,2006
6,2006-05-20,Sábado,16:00,Fortaleza,Parana,,,,,Empate,Empate, Castelão,1,1,CE,PR,2006
6,2006-05-20,Sábado,18:10,Internacional,Figueirense,,,,,Figueirense,Internacional, Beira Rio,2,4,RS,SC,2006
6,2006-05-20,Sábado,18:10,Sao Paulo,Sao Caetano,,,,,Sao Paulo,Sao Caetano, Morumbi,1,0,SP,SP,2006
6,2006-05-21,Domingo,16:00,Palmeiras,Santa Cruz,,,,,Palmeiras,Santa Cruz,  Parque Antártica,2,1,SP,PE,2006
6,2006-05-21,Domingo,16:00,Cruzeiro,Flamengo,,,,,Cruzeiro,Flamengo, Mineirão,2,1,MG,RJ,2006
6,2006-05-21,Domingo,16:00,Vasco,Corinthians,,,,,Corinthians,Vasco, São Januário,2,4,RJ,SP,2006
6,2006-05-21,Domingo,18:10,Ponte Preta,Gremio,,,,,Empate,Empate, Moisés Lucarelli,1,1,SP,RS,2006
6,2006-05-21,Domingo,18:10,Fluminense,Santos,,,,,Fluminense,Santos, Maracanã,1,0,RJ,SP,2006
6,2006-05-21,Domingo,18:10,Juventude,Botafogo-RJ,,,,,Juventude,Botafogo-RJ, Alfredo Jaconi,1,0,RS,RJ,2006
7,2006-05-24,Quarta-feira,19:30,Cruzeiro,Ponte Preta,,,,,Cruzeiro,Ponte Preta, Mineirão,5,1,MG,SP,2006
7,2006-05-24,Quarta-feira,19:30,Parana,Figueirense,,,,,Empate,Empate, Pinheirão,0,0,PR,SC,2006
7,2006-05-24,Quarta-feira,19:30,Juventude,Santa Cruz,,,,,Juventude,Santa Cruz, Alfredo Jaconi,4,1,RS,PE,2006
7,2006-05-24,Quarta-feira,20:30,Sao Paulo,Palmeiras,,,,,Sao Paulo,Palmeiras, Morumbi,4,1,SP,SP,2006
7,2006-05-24,Quarta-feira,21:45,Sao Caetano,Athletico-PR,,,,,Sao Caetano,Athletico-PR, Anacleto Campanella,2,1,SP,PR,2006
7,2006-05-24,Quarta-feira,21:45,Fortaleza,Fluminense,,,,,Fluminense,Fortaleza, Castelão,2,5,CE,RJ,2006
7,2006-05-24,Quarta-feira,21:45,Flamengo,Santos,,,,,Empate,Empate, Maracanã,2,2,RJ,SP,2006
7,2006-05-25,Quinta-feira,20:30,Botafogo-RJ,Vasco,,,,,Botafogo-RJ,Vasco, Maracanã,4,1,RJ,RJ,2006
7,2006-05-25,Quinta-feira,20:30,Gremio,Goias,,,,,Gremio,Goias, Olímpico,2,0,RS,GO,2006
7,2006-05-25,Quinta-feira,20:30,Corinthians,Internacional,,,,,Internacional,Corinthians, Morumbi,0,1,SP,RS,2006
8,2006-05-27,Sábado,18:10,Athletico-PR,Juventude,,,,,Athletico-PR,Juventude,  Kyocera Arena,1,0,PR,RS,2006
8,2006-05-27,Sábado,18:10,Figueirense,Fortaleza,,,,,Empate,Empate, Orlando Scarpelli,0,0,SC,CE,2006
8,2006-05-27,Sábado,18:10,Ponte Preta,Parana,,,,,Parana,Ponte Preta, Moisés Lucarelli,2,5,SP,PR,2006
8,2006-05-28,Domingo,16:00,Santos,Corinthians,,,,,Santos,Corinthians, Vila Belmiro,2,0,SP,SP,2006
8,2006-05-28,Domingo,16:00,Internacional,Cruzeiro,,,,,Empate,Empate, Beira Rio,1,1,RS,MG,2006
8,2006-05-28,Domingo,16:00,Santa Cruz,Botafogo-RJ,,,,,Empate,Empate,  Arruda,1,1,PE,RJ,2006
8,2006-05-28,Domingo,16:30,Fluminense,Flamengo,,,,,Fluminense,Flamengo, Maracanã,1,0,RJ,RJ,2006
8,2006-05-28,Domingo,18:10,Palmeiras,Gremio,,,,,Gremio,Palmeiras,  Parque Antártica,0,1,SP,RS,2006
8,2006-05-28,Domingo,18:10,Goias,Sao Caetano,,,,,Goias,Sao Caetano, Serra Dourada,2,1,GO,SP,2006
8,2006-05-28,Domingo,18:10,Vasco,Sao Paulo,,,,,Empate,Empate, São Januário,1,1,RJ,SP,2006
9,2006-05-31,Quarta-feira,19:30,Cruzeiro,Athletico-PR,,,,,Empate,Empate, Mineirão,1,1,MG,PR,2006
9,2006-05-31,Quarta-feira,19:30,Fortaleza,Vasco,,,,,Empate,Empate, Castelão,1,1,CE,RJ,2006
9,2006-05-31,Quarta-feira,19:30,Juventude,Ponte Preta,,,,,Ponte Preta,Juventude, Alfredo Jaconi,0,1,RS,SP,2006
9,2006-05-31,Quarta-feira,20:30,Sao Caetano,Internacional,,,,,Empate,Empate, Anacleto Campanella,1,1,SP,RS,2006
9,2006-05-31,Quarta-feira,21:45,Sao Paulo,Fluminense,,,,,Sao Paulo,Fluminense, Morumbi,1,0,SP,RJ,2006
9,2006-05-31,Quarta-feira,21:45,Gremio,Santos,,,,,Gremio,Santos, Olímpico,1,0,RS,SP,2006
9,2006-05-31,Quarta-feira,21:45,Flamengo,Palmeiras,,,,,Flamengo,Palmeiras, Maracanã,2,1,RJ,SP,2006
9,2006-06-01,Quinta-feira,20:30,Botafogo-RJ,Figueirense,,,,,Figueirense,Botafogo-RJ, Maracanã,2,3,RJ,SC,2006
9,2006-06-01,Quinta-feira,20:30,Parana,Santa Cruz,,,,,Parana,Santa Cruz, Pinheirão,3,0,PR,PE,2006
9,2006-06-01,Quinta-feira,20:30,Corinthians,Goias,,,,,Goias,Corinthians, Morumbi,0,1,SP,GO,2006
10,2006-06-03,Sábado,16:00,Fluminense,Internacional,,,,,Internacional,Fluminense, Maracanã,2,3,RJ,RS,2006
10,2006-06-03,Sábado,16:00,Fortaleza,Cruzeiro,,,,,Cruzeiro,Fortaleza, Castelão,0,2,CE,MG,2006
10,2006-06-03,Sábado,18:10,Gremio,Sao Caetano,,,,,Empate,Empate, Olímpico,1,1,RS,SP,2006
10,2006-06-04,Domingo,16:00,Corinthians,Flamengo,,,,,Flamengo,Corinthians, Morumbi,0,2,SP,RJ,2006
10,2006-06-04,Domingo,16:00,Vasco,Santa Cruz,,,,,Vasco,Santa Cruz, São Januário,2,1,RJ,PE,2006
10,2006-06-04,Domingo,16:00,Ponte Preta,Figueirense,,,,,Ponte Preta,Figueirense, Moisés Lucarelli,3,0,SP,SC,2006
10,2006-06-04,Domingo,16:00,Athletico-PR,Palmeiras,,,,,Athletico-PR,Palmeiras,  Kyocera Arena,2,0,PR,SP,2006
10,2006-06-04,Domingo,18:10,Goias,Parana,,,,,Parana,Goias, Serra Dourada,1,2,GO,PR,2006
10,2006-06-04,Domingo,18:10,Juventude,Sao Paulo,,,,,Empate,Empate, Alfredo Jaconi,1,1,RS,SP,2006
10,2006-06-04,Domingo,18:10,Santos,Botafogo-RJ,,,,,Empate,Empate, Vila Belmiro,0,0,SP,RJ,2006
11,2006-07-12,Quarta-feira,19:30,Internacional,Ponte Preta,,,,,Internacional,Ponte Preta, Beira Rio,2,0,RS,SP,2006
11,2006-07-12,Quarta-feira,19:30,Athletico-PR,Fortaleza,,,,,Empate,Empate,  Kyocera Arena,0,0,PR,CE,2006
11,2006-07-12,Quarta-feira,19:30,Fluminense,Juventude,,,,,Fluminense,Juventude,  Raulino de Oliveira,3,2,RJ,RS,2006
11,2006-07-12,Quarta-feira,20:30,Sao Paulo,Gremio,,,,,Sao Paulo,Gremio, Morumbi,2,1,SP,RS,2006
11,2006-07-12,Quarta-feira,21:45,Figueirense,Santos,,,,,Figueirense,Santos, Orlando Scarpelli,2,1,SC,SP,2006
11,2006-07-12,Quarta-feira,21:45,Sao Caetano,Botafogo-RJ,,,,,Empate,Empate, Anacleto Campanella,1,1,SP,RJ,2006
11,2006-07-12,Quarta-feira,21:45,Cruzeiro,Corinthians,,,,,Cruzeiro,Corinthians, Mineirão,2,0,MG,SP,2006
11,2006-07-13,Quinta-feira,20:30,Santa Cruz,Goias,,,,,Santa Cruz,Goias,  Arruda,2,1,PE,GO,2006
11,2006-07-13,Quinta-feira,20:30,Flamengo,Parana,,,,,Parana,Flamengo,  Raulino de Oliveira,1,4,RJ,PR,2006
11,2006-07-13,Quinta-feira,20:30,Palmeiras,Vasco,,,,,Palmeiras,Vasco,  Parque Antártica,4,2,SP,RJ,2006
12,2006-07-15,Sábado,16:00,Botafogo-RJ,Ponte Preta,,,,,Botafogo-RJ,Ponte Preta,  Raulino de Oliveira,4,1,RJ,SP,2006
12,2006-07-15,Sábado,18:10,Sao Paulo,Figueirense,,,,,Sao Paulo,Figueirense, Morumbi,2,1,SP,SC,2006
12,2006-07-16,Domingo,16:00,Gremio,Fluminense,,,,,Empate,Empate, Olímpico,4,4,RS,RJ,2006
12,2006-07-16,Domingo,16:00,Palmeiras,Corinthians,,,,,Palmeiras,Corinthians, Morumbi,1,0,SP,SP,2006
12,2006-07-16,Domingo,16:00,Sao Caetano,Santos,,,,,Sao Caetano,Santos, Anacleto Campanella,2,0,SP,SP,2006
12,2006-07-16,Domingo,16:00,Cruzeiro,Goias,,,,,Empate,Empate, Mineirão,0,0,MG,GO,2006
12,2006-07-16,Domingo,18:10,Fortaleza,Santa Cruz,,,,,Santa Cruz,Fortaleza, Castelão,1,4,CE,PE,2006
12,2006-07-16,Domingo,18:10,Parana,Athletico-PR,,,,,Parana,Athletico-PR, Pinheirão,2,1,PR,PR,2006
12,2006-07-16,Domingo,18:10,Juventude,Internacional,,,,,Juventude,Internacional, Alfredo Jaconi,2,0,RS,RS,2006
12,2006-07-16,Domingo,18:10,Flamengo,Vasco,,,,,Vasco,Flamengo, Maracanã,0,1,RJ,RJ,2006
13,2006-07-22,Sábado,16:00,Figueirense,Gremio,,,,,Figueirense,Gremio, Orlando Scarpelli,2,0,SC,RS,2006
13,2006-07-22,Sábado,16:00,Parana,Cruzeiro,,,,,Parana,Cruzeiro, Pinheirão,1,0,PR,MG,2006
13,2006-07-22,Sábado,18:10,Corinthians,Fortaleza,,,,,Empate,Empate, Morumbi,2,2,SP,CE,2006
13,2006-07-22,Sábado,18:10,Fluminense,Sao Caetano,,,,,Empate,Empate, Maracanã,2,2,RJ,SP,2006
13,2006-07-23,Domingo,16:00,Ponte Preta,Sao Paulo,,,,,Sao Paulo,Ponte Preta, Moisés Lucarelli,1,3,SP,SP,2006
13,2006-07-23,Domingo,16:00,Vasco,Athletico-PR,,,,,Vasco,Athletico-PR, São Januário,2,1,RJ,PR,2006
13,2006-07-23,Domingo,16:00,Santa Cruz,Flamengo,,,,,Santa Cruz,Flamengo,  Arruda,3,0,PE,RJ,2006
13,2006-07-23,Domingo,18:10,Santos,Juventude,,,,,Santos,Juventude, Vila Belmiro,3,2,SP,RS,2006
13,2006-07-23,Domingo,18:10,Internacional,Botafogo-RJ,,,,,Empate,Empate, Beira Rio,0,0,RS,RJ,2006
13,2006-07-23,Domingo,18:10,Goias,Palmeiras,,,,,Palmeiras,Goias, Serra Dourada,1,3,GO,SP,2006
14,2006-07-29,Sábado,16:00,Juventude,Figueirense,,,,,Juventude,Figueirense, Alfredo Jaconi,1,0,RS,SC,2006
14,2006-07-29,Sábado,18:10,Sao Caetano,Ponte Preta,,,,,Empate,Empate, Anacleto Campanella,1,1,SP,SP,2006
14,2006-07-29,Sábado,18:10,Palmeiras,Parana,,,,,Palmeiras,Parana,  Parque Antártica,4,2,SP,PR,2006
14,2006-07-30,Domingo,16:00,Sao Paulo,Santos,,,,,Santos,Sao Paulo, Morumbi,0,4,SP,SP,2006
14,2006-07-30,Domingo,16:00,Santa Cruz,Corinthians,,,,,Santa Cruz,Corinthians,  Arruda,1,0,PE,SP,2006
14,2006-07-30,Domingo,16:00,Vasco,Cruzeiro,,,,,Vasco,Cruzeiro, São Januário,1,0,RJ,MG,2006
14,2006-07-30,Domingo,16:00,Athletico-PR,Flamengo,,,,,Athletico-PR,Flamengo,  Kyocera Arena,1,0,PR,RJ,2006
14,2006-07-30,Domingo,18:10,Goias,Fortaleza,,,,,Empate,Empate, Serra Dourada,1,1,GO,CE,2006
14,2006-07-30,Domingo,18:10,Internacional,Gremio,,,,,Empate,Empate, Beira Rio,0,0,RS,RS,2006
14,2006-07-30,Domingo,18:10,Fluminense,Botafogo-RJ,,,,,Empate,Empate, Maracanã,1,1,RJ,RJ,2006
15,2006-08-05,Sábado,16:00,Figueirense,Sao Caetano,,,,,Empate,Empate, Orlando Scarpelli,1,1,SC,SP,2006
15,2006-08-05,Sábado,16:00,Gremio,Juventude,,,,,Gremio,Juventude, Olímpico,1,0,RS,RS,2006
15,2006-08-05,Sábado,18:10,Corinthians,Athletico-PR,,,,,Corinthians,Athletico-PR, Pacaembu,2,1,SP,PR,2006
15,2006-08-05,Sábado,18:10,Flamengo,Goias,,,,,Flamengo,Goias, Maracanã,1,0,RJ,GO,2006
15,2006-08-06,Domingo,16:00,Santos,Internacional,,,,,Santos,Internacional, Vila Belmiro,2,1,SP,RS,2006
15,2006-08-06,Domingo,16:00,Botafogo-RJ,Sao Paulo,,,,,Empate,Empate,  Raulino de Oliveira,1,1,RJ,SP,2006
15,2006-08-06,Domingo,16:00,Parana,Vasco,,,,,Parana,Vasco, Pinheirão,2,1,PR,RJ,2006
15,2006-08-06,Domingo,18:10,Ponte Preta,Fluminense,,,,,Ponte Preta,Fluminense, Moisés Lucarelli,3,0,SP,RJ,2006
15,2006-08-06,Domingo,18:10,Cruzeiro,Santa Cruz,,,,,Empate,Empate, Mineirão,3,3,MG,PE,2006
15,2006-08-06,Domingo,18:10,Fortaleza,Palmeiras,,,,,Empate,Empate, Presidente Vargas,0,0,CE,SP,2006
16,2006-08-12,Sábado,16:00,Juventude,Vasco,,,,,Empate,Empate, Alfredo Jaconi,0,0,RS,RJ,2006
16,2006-08-12,Sábado,16:00,Sao Caetano,Santa Cruz,,,,,Sao Caetano,Santa Cruz, Anacleto Campanella,2,0,SP,PE,2006
16,2006-08-12,Sábado,18:10,Corinthians,Figueirense,,,,,Figueirense,Corinthians, Pacaembu,1,3,SP,SC,2006
16,2006-08-12,Sábado,18:10,Flamengo,Ponte Preta,,,,,Empate,Empate, Maracanã,0,0,RJ,SP,2006
16,2006-08-13,Domingo,16:00,Botafogo-RJ,Palmeiras,,,,,Palmeiras,Botafogo-RJ, Maracanã,1,3,RJ,SP,2006
16,2006-08-13,Domingo,16:00,Gremio,Athletico-PR,,,,,Gremio,Athletico-PR,  Centenário (*PF),2,0,RS,PR,2006
16,2006-08-13,Domingo,16:00,Cruzeiro,Fluminense,,,,,Fluminense,Cruzeiro, Mineirão,2,3,MG,RJ,2006
16,2006-08-13,Domingo,18:10,Fortaleza,Internacional,,,,,Internacional,Fortaleza, Presidente Vargas,1,2,CE,RS,2006
16,2006-08-13,Domingo,18:10,Sao Paulo,Goias,,,,,Sao Paulo,Goias, Morumbi,2,1,SP,GO,2006
16,2006-08-13,Domingo,18:10,Parana,Santos,,,,,Empate,Empate, Pinheirão,1,1,PR,SP,2006
17,2006-08-16,Quarta-feira,19:30,Ponte Preta,Fortaleza,,,,,Fortaleza,Ponte Preta, Moisés Lucarelli,1,3,SP,CE,2006
17,2006-08-16,Quarta-feira,19:30,Santa Cruz,Gremio,,,,,Gremio,Santa Cruz,  Arruda,2,4,PE,RS,2006
17,2006-08-16,Quarta-feira,19:30,Vasco,Sao Caetano,,,,,Sao Caetano,Vasco, São Januário,1,2,RJ,SP,2006
17,2006-08-16,Quarta-feira,20:30,Goias,Botafogo-RJ,,,,,Empate,Empate, Serra Dourada,2,2,GO,RJ,2006
17,2006-08-16,Quarta-feira,22:00,Figueirense,Flamengo,,,,,Empate,Empate, Orlando Scarpelli,1,1,SC,RJ,2006
17,2006-08-16,Quarta-feira,22:00,Fluminense,Corinthians,,,,,Corinthians,Fluminense, Maracanã,1,2,RJ,SP,2006
17,2006-08-17,Quinta-feira,20:30,Santos,Cruzeiro,,,,,Santos,Cruzeiro, Vila Belmiro,2,0,SP,MG,2006
17,2006-08-17,Quinta-feira,20:30,Palmeiras,Juventude,,,,,Empate,Empate,  Parque Antártica,1,1,SP,RS,2006
18,2006-08-19,Sábado,16:00,Ponte Preta,Goias,,,,,Ponte Preta,Goias, Moisés Lucarelli,3,2,SP,GO,2006
18,2006-08-19,Sábado,18:10,Flamengo,Gremio,,,,,Flamengo,Gremio, Maracanã,1,0,RJ,RS,2006
18,2006-08-20,Domingo,16:00,Fluminense,Santa Cruz,,,,,Empate,Empate, Maracanã,1,1,RJ,PE,2006
18,2006-08-20,Domingo,16:00,Santos,Vasco,,,,,Vasco,Santos, Vila Belmiro,0,2,SP,RJ,2006
18,2006-08-20,Domingo,16:00,Fortaleza,Juventude,,,,,Fortaleza,Juventude, Presidente Vargas,4,1,CE,RS,2006
18,2006-08-20,Domingo,16:00,Cruzeiro,Sao Paulo,,,,,Empate,Empate, Mineirão,2,2,MG,SP,2006
18,2006-08-20,Domingo,18:10,Figueirense,Athletico-PR,,,,,Empate,Empate, Orlando Scarpelli,3,3,SC,PR,2006
18,2006-08-20,Domingo,18:10,Parana,Sao Caetano,,,,,Parana,Sao Caetano, Pinheirão,1,0,PR,SP,2006
18,2006-08-20,Domingo,18:10,Internacional,Palmeiras,,,,,Empate,Empate, Beira Rio,1,1,RS,SP,2006
